id,week,day_of_week,start_time,end_time,classroom,is_rescheduled
11527,6,1,3,5,I305,0
11528,7,1,3,5,I305,0
11529,8,1,3,5,I305,0
11530,9,1,3,5,I305,0
11531,10,1,3,5,I305,0
11532,11,1,3,5,I305,0
11533,12,1,3,5,I305,0
11534,13,1,3,5,I305,0
11535,14,1,3,5,I305,0
11536,15,1,3,5,I305,0
11537,16,1,3,5,I305,0
11538,1,2,8,10,I602,0
11539,2,2,8,10,I602,0
11540,3,2,8,10,I602,0
11541,4,2,8,10,I602,0
11542,5,2,8,10,I602,0
11543,6,2,8,10,I602,0
11544,7,2,8,10,I602,0
11545,8,2,8,10,I602,0
11546,1,4,8,10,I602,0
11547,2,4,8,10,I602,0
11548,3,4,8,10,I602,0
11549,4,4,8,10,I602,0
11550,5,4,8,10,I602,0
11551,6,4,8,10,I602,0
11552,7,4,8,10,I602,0
11553,8,4,8,10,I602,0
11554,1,2,6,7,I301,0
11555,2,2,6,7,I301,0
11556,3,2,6,7,I301,0
11557,4,2,6,7,I301,0
11558,5,2,6,7,I301,0
11559,6,2,6,7,I301,0
11560,7,2,6,7,I301,0
11561,9,2,6,7,I301,0
11562,10,2,6,7,I301,0
11563,11,2,6,7,I301,0
11564,12,2,6,7,I301,0
11565,13,2,6,7,I301,0
11566,14,2,6,7,I301,0
11567,15,2,6,7,I301,0
11568,16,2,6,7,I301,0
11569,1,3,8,10,F503,0
11570,2,3,8,10,F503,0
11571,3,3,8,10,F503,0
11572,4,3,8,10,F503,0
11573,5,3,8,10,F503,0
11574,6,3,8,10,F503,0
11575,7,3,8,10,F503,0
11576,8,3,8,10,F503,0
11577,9,3,8,10,F503,0
11578,10,3,8,10,F503,0
11579,11,3,8,10,F503,0
11580,1,4,8,10,I703,0
11581,2,4,8,10,I703,0
11582,3,4,8,10,I703,0
11583,4,4,8,10,I703,0
11584,5,4,8,10,I703,0
11585,6,4,8,10,I703,0
11586,7,4,8,10,I703,0
11587,8,4,8,10,I703,0
11588,9,4,8,10,I703,1
11589,10,4,8,10,I703,0
11590,11,4,8,10,I703,0
11591,12,4,8,10,I703,0
11592,13,4,8,10,I703,0
11593,14,4,8,10,I703,0
11594,15,4,8,10,I703,0
11595,16,4,8,10,I703,0
11596,11,7,8,10,I703,0
11597,1,3,3,5,I305,0
11598,2,3,3,5,I305,0
11599,3,3,3,5,I305,0
11600,4,3,3,5,I305,0
11601,5,3,3,5,I305,0
11602,6,3,3,5,I305,0
11603,7,3,3,5,I305,0
11604,8,3,3,5,I305,0
11605,9,3,3,5,I305,0
11606,10,3,3,5,I305,0
11607,11,3,3,5,I305,0
11608,1,2,3,5,I305,0
11609,2,2,3,5,I305,0
11610,3,2,3,5,I305,0
11611,4,2,3,5,I305,0
11612,5,2,3,5,I305,0
11613,6,2,3,5,I305,0
11614,7,2,3,5,I305,0
11615,8,2,3,5,I305,0
11616,9,2,3,5,I305,0
11617,10,2,3,5,I305,0
11618,11,2,3,5,I305,0
11619,1,2,3,5,F204,0
11620,2,2,3,5,F204,0
11621,3,2,3,5,F204,0
11622,4,2,3,5,F204,0
11623,5,2,3,5,F204,0
11624,6,2,3,5,F204,0
11625,7,2,3,5,F204,0
11626,8,2,3,5,F204,0
11627,9,2,3,5,F204,0
11628,10,2,3,5,F204,0
11629,11,2,3,5,F204,0
11630,1,5,3,5,F503,0
11631,2,5,3,5,F503,0
11632,3,5,3,5,F503,0
11633,4,5,3,5,F503,1
11634,5,5,3,5,F503,0
11635,6,5,3,5,F503,0
11636,7,5,3,5,F503,0
11637,8,5,3,5,F503,0
11638,9,5,3,5,F503,0
11639,10,5,3,5,F503,0
11640,11,5,3,5,F503,0
11641,4,5,3,5,B222,0
11642,1,3,8,10,F203,0
11643,2,3,8,10,F203,0
11644,3,3,8,10,F203,0
11645,4,3,8,10,F203,0
11646,5,3,8,10,F203,0
11647,6,3,8,10,F203,0
11648,7,3,8,10,F203,0
11649,8,3,8,10,F203,0
11650,9,3,8,10,F203,0
11651,10,3,8,10,F203,0
11652,11,3,8,10,F203,0
11653,1,3,8,10,I703,0
11654,2,3,8,10,I703,0
11655,3,3,8,10,I703,0
11656,4,3,8,10,I703,0
11657,5,3,8,10,I703,0
11658,6,3,8,10,I703,0
11659,7,3,8,10,I703,0
11660,8,3,8,10,I703,0
11661,9,3,8,10,I703,0
11662,10,3,8,10,I703,0
11663,11,3,8,10,I703,0
11664,1,2,3,5,I205,0
11665,2,2,3,5,I205,0
11666,3,2,3,5,I205,0
11667,4,2,3,5,I205,0
11668,5,2,3,5,I205,0
11669,6,2,3,5,I205,0
11670,7,2,3,5,I205,0
11671,8,2,3,5,I205,0
11672,9,2,3,5,I205,0
11673,10,2,3,5,I205,0
11674,11,2,3,5,I205,0
11675,1,3,8,10,I205,0
11676,2,3,8,10,I205,0
11677,3,3,8,10,I205,0
11678,4,3,8,10,I205,0
11679,5,3,8,10,I205,0
11680,6,3,8,10,I205,0
11681,7,3,8,10,I205,0
11682,8,3,8,10,I205,0
11683,9,3,8,10,I205,0
11684,10,3,8,10,I205,0
11685,11,3,8,10,I205,0
11686,1,3,5,5,F202,0
11687,2,3,5,5,F202,0
11688,3,3,5,5,F202,0
11689,1,3,3,4,F202,0
11690,2,3,3,4,F202,0
11691,9,3,1,2,F202,0
11692,1,2,11,13,F302,0
11693,2,2,11,13,F302,0
11694,3,2,11,13,F302,0
11695,1,5,3,5,I704,0
11696,2,5,3,5,I704,0
11697,3,5,3,5,I704,0
11698,4,1,11,13,I502,0
11699,5,1,11,13,I502,0
11700,6,1,11,13,I502,0
11701,1,1,11,13,I502,0
11702,2,1,11,13,I502,0
11703,3,1,11,13,I502,0
11704,4,2,11,13,F302,0
11705,5,2,11,13,F302,0
11706,6,2,11,13,F302,0
11707,4,2,3,5,B140,0
11708,5,2,3,5,B140,0
11709,6,2,3,5,B140,0
11710,1,2,3,5,B140,0
11711,2,2,3,5,B140,0
11712,3,2,3,5,B140,0
11713,4,2,3,5,M134,0
11714,5,2,3,5,M134,0
11715,6,2,3,5,M134,0
11716,1,2,3,5,G126,0
11717,2,2,3,5,G126,0
11718,3,2,3,5,G126,0
11719,1,2,3,5,B130,0
11720,2,2,3,5,B130,0
11721,3,2,3,5,B130,0
11722,12,1,11,13,I204,0
11723,13,1,11,13,I204,0
11724,14,1,11,13,I204,0
11725,15,1,11,13,I204,0
11726,16,1,11,13,I204,0
11727,17,1,11,13,I204,0
11728,5,4,8,9,B140,0
11729,6,4,8,9,B140,0
11730,7,4,8,9,B140,0
11731,8,4,8,9,B140,0
11732,9,4,8,9,B140,0
11733,10,4,8,9,B140,0
11734,11,4,8,9,B140,0
11735,12,4,8,9,B140,0
11736,13,4,8,9,B140,0
11737,14,4,8,9,B140,0
11738,15,4,8,9,B140,0
11739,5,4,10,10,B140,0
11740,6,4,10,10,B140,0
11741,7,4,10,10,B140,0
11742,8,4,10,10,B140,0
11743,9,4,10,10,B140,0
11744,10,4,10,10,B140,0
11745,11,4,10,10,B140,0
11746,12,4,10,10,B140,0
11747,13,4,10,10,B140,0
11748,14,4,10,10,B140,0
11749,1,3,8,10,M228,0
11750,2,3,8,10,M228,0
11751,3,3,8,10,M228,0
11752,4,3,8,10,M228,0
11753,5,3,8,10,M228,0
11754,6,3,8,10,M228,0
11755,7,3,8,10,M228,0
11756,8,3,8,10,M228,0
11757,9,3,8,10,M228,0
11758,10,3,8,10,M228,0
11759,13,3,8,9,M228,0
11760,1,3,11,13,I102,0
11761,2,3,11,13,I102,0
11762,3,3,11,13,I102,0
11763,4,3,11,13,I102,0
11764,5,3,11,13,I102,0
11765,6,3,11,13,I102,0
11766,8,3,11,13,I102,0
11767,9,3,11,13,I102,0
11768,13,3,11,12,I102,0
11769,1,4,11,12,F102,0
11770,2,4,11,12,F102,0
11771,3,4,11,12,F102,0
11772,4,4,11,12,F102,0
11773,5,4,11,12,F102,0
11774,6,4,11,12,F102,0
11775,7,4,11,12,F102,0
11776,8,4,11,12,F102,0
11777,9,4,11,12,F102,0
11778,10,4,11,12,F102,0
11779,11,4,11,12,F102,0
11780,1,4,13,13,F102,0
11781,2,4,13,13,F102,0
11782,3,4,13,13,F102,0
11783,4,4,13,13,F102,0
11784,5,4,13,13,F102,0
11785,6,4,13,13,F102,0
11786,7,4,13,13,F102,0
11787,8,4,13,13,F102,0
11788,9,4,13,13,F102,0
11789,10,4,13,13,F102,0
11790,1,1,1,2,I204,0
11791,2,1,1,2,I204,0
11792,3,1,1,2,I204,0
11793,4,1,1,2,I204,0
11794,5,1,1,2,I204,0
11795,6,1,1,2,I204,0
11796,7,1,1,2,I204,0
11797,8,1,1,2,I204,0
11798,1,2,1,2,I204,0
11799,2,2,1,2,I204,0
11800,3,2,1,2,I204,0
11801,4,2,1,2,I204,0
11802,5,2,1,2,I204,0
11803,6,2,1,2,I204,0
11804,7,2,1,2,I204,0
11805,8,2,1,2,I204,0
11806,1,3,11,13,I404,0
11807,2,3,11,13,I404,0
11808,3,3,11,13,I404,0
11809,4,3,11,13,I404,0
11810,5,3,11,13,I404,0
11811,6,3,11,13,I404,0
11812,12,3,11,12,I404,0
11813,13,3,11,12,I404,0
11814,12,3,13,13,I404,0
11815,1,1,11,13,I103,0
11816,2,1,11,13,I103,0
11817,3,1,11,13,I103,0
11818,4,1,11,13,I103,0
11819,12,1,11,12,I103,0
11820,5,1,13,13,I103,0
11821,6,1,13,13,I103,0
11822,7,1,13,13,I103,0
11823,8,1,13,13,I103,0
11824,9,1,13,13,I103,0
11825,10,1,13,13,I103,0
11826,1,2,11,13,I504,0
11827,2,2,11,13,I504,0
11828,3,2,11,13,I504,0
11829,4,2,11,13,I504,0
11830,5,2,11,13,I504,0
11831,6,2,11,13,I504,0
11832,7,2,11,13,I504,0
11833,8,2,11,13,I504,0
11834,9,2,11,13,I504,0
11835,10,2,11,13,I504,0
11836,12,2,11,12,I504,0
11837,12,2,11,13,I304,0
11838,13,2,11,13,I304,0
11839,14,2,11,13,I304,0
11840,15,2,11,13,I304,0
11841,16,2,11,13,I304,0
11842,17,2,11,13,I304,0
11843,12,3,6,7,I304,0
11844,13,3,6,7,I304,0
11845,14,3,6,7,I304,0
11846,15,3,6,7,I304,0
11847,16,3,6,7,I304,0
11848,17,3,6,7,I304,0
11849,17,5,8,9,I304,0
11850,1,3,11,13,I501,0
11851,13,3,11,12,I501,0
11852,2,3,13,13,I501,0
11853,10,3,11,13,I501,0
11854,4,3,11,13,I501,0
11855,5,3,11,13,I501,0
11856,12,3,11,13,I501,0
11857,8,3,11,13,I501,0
11858,9,3,11,13,I501,0
11859,12,1,1,2,I102,0
11860,13,1,1,2,I102,0
11861,14,1,1,2,I102,0
11862,15,1,1,2,I102,0
11863,12,1,3,5,I102,0
11864,13,1,3,5,I102,0
11865,14,1,3,5,I102,0
11866,1,3,8,10,B140,0
11867,5,3,8,10,B140,0
11868,6,3,8,10,B140,0
11869,4,3,8,10,B140,0
11870,13,3,8,9,B140,0
11871,8,3,10,10,B140,0
11872,9,3,10,10,B140,0
11873,6,5,11,12,I102,0
11874,7,5,11,12,I102,0
11875,8,5,11,12,I102,0
11876,9,5,11,12,I102,0
11877,10,5,11,12,I102,0
11878,11,5,11,12,I102,0
11879,12,5,11,12,I102,0
11880,13,5,11,12,I102,0
11881,14,5,11,12,I102,0
11882,15,5,11,12,I102,0
11883,16,5,11,12,I102,0
11884,6,5,13,13,I102,0
11885,7,5,13,13,I102,0
11886,8,5,13,13,I102,0
11887,9,5,13,13,I102,0
11888,10,5,13,13,I102,0
11889,11,5,13,13,I102,0
11890,12,5,13,13,I102,0
11891,13,5,13,13,I102,0
11892,14,5,13,13,I102,0
11893,15,5,13,13,I102,0
11894,12,1,3,7,I404,0
11895,13,1,3,7,I404,0
11896,14,1,3,7,I404,0
11897,15,1,3,7,I404,0
11898,16,1,3,7,I404,0
11899,17,1,3,7,I404,0
11900,18,1,3,4,I404,0
11901,13,3,11,12,I504,0
11902,1,3,13,13,I504,0
11903,2,3,13,13,I504,0
11904,9,3,11,13,I504,0
11905,4,3,11,13,I504,0
11906,5,3,11,13,I504,0
11907,10,3,11,13,I504,0
11908,12,3,11,13,I504,0
11909,12,1,11,12,I402,0
11910,6,1,13,13,I402,0
11911,7,1,13,13,I402,0
11912,8,1,13,13,I402,0
11913,9,1,13,13,I402,0
11914,10,1,13,13,I402,0
11915,8,1,11,13,I402,0
11916,1,2,6,10,F504,0
11917,2,2,6,10,F504,0
11918,3,2,6,10,F504,0
11919,4,2,6,7,F504,0
11920,5,2,6,7,F504,0
11921,6,2,6,7,F504,0
11922,7,2,6,7,F504,0
11923,4,2,8,10,F504,0
11924,5,2,8,10,F504,0
11925,6,2,8,10,F504,0
11926,1,1,8,10,F302,0
11927,2,1,8,10,F302,0
11928,12,1,8,9,F302,0
11929,6,1,10,10,F302,0
11930,9,1,8,10,F302,0
11931,10,1,8,10,F302,0
11932,7,1,8,10,F302,0
11933,8,1,8,10,F302,0
11934,15,4,3,7,F103,0
11935,16,4,3,7,F103,0
11936,17,4,3,7,F103,0
11937,13,4,3,7,F103,0
11938,14,4,3,7,F103,0
11939,17,3,8,9,F103,0
11940,2,2,11,13,B140,0
11941,3,2,11,13,B140,0
11942,4,2,11,13,B140,0
11943,5,2,11,13,B140,0
11944,6,2,11,13,B140,0
11945,7,2,11,13,B140,0
11946,8,2,11,13,B140,0
11947,9,2,11,13,B140,0
11948,10,2,11,13,B140,1
11949,11,2,11,13,B140,0
11950,12,2,11,13,B140,0
11951,13,2,11,13,B140,0
11952,1,2,11,13,B129,0
11953,2,2,11,13,B129,0
11954,3,2,11,13,B129,0
11955,4,2,11,13,B129,0
11956,5,2,11,13,B129,0
11957,6,2,11,13,B129,0
11958,7,2,11,13,B129,0
11959,8,2,11,13,B129,0
11960,9,2,11,13,B129,0
11961,10,2,11,13,B129,0
11962,11,2,11,13,B129,0
11963,2,4,11,13,G130,0
11964,3,4,11,13,G130,0
11965,4,4,11,13,G130,0
11966,5,4,11,13,G130,0
11967,6,4,11,13,G130,0
11968,7,4,11,13,G130,0
11969,8,4,11,13,G130,0
11970,9,4,11,13,G130,0
11971,10,4,11,13,G130,0
11972,11,4,11,13,G130,0
11973,12,4,11,13,G130,0
11974,2,4,8,10,G130,0
11975,3,4,8,10,G130,0
11976,4,4,8,10,G130,0
11977,5,4,8,10,G130,0
11978,6,4,8,10,G130,0
11979,7,4,8,10,G130,0
11980,8,4,8,10,G130,0
11981,9,4,8,10,G130,0
11982,10,4,8,10,G130,0
11983,11,4,8,10,G130,0
11984,12,4,8,10,G130,0
11985,2,2,8,10,J911,0
11986,3,2,8,10,J911,0
11987,4,2,8,10,J911,1
11988,5,2,8,10,J911,0
11989,6,2,8,10,J911,0
11990,7,2,8,10,J911,0
11991,8,2,8,10,J911,0
11992,9,2,8,10,J911,0
11993,10,2,8,10,J911,0
11994,11,2,8,10,J911,0
11995,12,2,8,10,J911,0
11996,13,2,8,10,J911,0
11997,2,1,8,10,B140,0
11998,3,1,8,10,B140,0
11999,4,1,8,10,B140,0
12000,5,1,8,10,B140,0
12001,6,1,8,10,B140,0
12002,7,1,8,10,B140,0
12003,8,1,8,10,B140,0
12004,9,1,8,10,B140,0
12005,10,1,8,10,B140,0
12006,11,1,8,10,B140,0
12007,12,1,8,10,B140,0
12008,2,2,8,10,B140,0
12009,3,2,8,10,B140,0
12010,4,2,8,10,B140,0
12011,5,2,8,10,B140,0
12012,6,2,8,10,B140,0
12013,7,2,8,10,B140,0
12014,8,2,8,10,B140,0
12015,9,2,8,10,B140,0
12016,10,2,8,10,B140,1
12017,11,2,8,10,B140,0
12018,12,2,8,10,B140,0
12019,13,2,8,10,B140,0
12020,2,2,11,13,J916,0
12021,3,2,11,13,J916,0
12022,4,2,11,13,J916,0
12023,5,2,11,13,J916,0
12024,6,2,11,13,J916,0
12025,7,2,11,13,J916,0
12026,8,2,11,13,J916,0
12027,9,2,11,13,J916,0
12028,10,2,11,13,J916,0
12029,11,2,11,13,J916,0
12030,12,2,11,13,J916,1
12031,2,2,11,13,B227,0
12032,3,2,11,13,B227,0
12033,4,2,11,13,B227,0
12034,5,2,11,13,B227,0
12035,6,2,11,13,B227,0
12036,7,2,11,13,B227,0
12037,8,2,11,13,B227,0
12038,9,2,11,13,B227,0
12039,10,2,11,13,B227,0
12040,11,2,11,13,B227,0
12041,12,2,11,13,B227,0
12042,2,2,3,5,J911,0
12043,3,2,3,5,J911,0
12044,4,2,3,5,J911,0
12045,5,2,3,5,J911,0
12046,6,2,3,5,J911,0
12047,7,2,3,5,J911,0
12048,8,2,3,5,J911,0
12049,9,2,3,5,J911,0
12050,10,2,3,5,J911,0
12051,11,2,3,5,J911,0
12052,12,2,3,5,J911,0
12053,2,3,8,10,G221,0
12054,3,3,8,10,G221,0
12055,4,3,8,10,G221,0
12056,5,3,8,10,G221,0
12057,6,3,8,10,G221,0
12058,7,3,8,10,G221,0
12059,8,3,8,10,G221,0
12060,9,3,8,10,G221,0
12061,10,3,8,10,G221,0
12062,11,3,8,10,G221,0
12063,12,3,8,10,G221,0
12064,2,2,8,10,J916,0
12065,3,2,8,10,J916,0
12066,4,2,8,10,J916,0
12067,5,2,8,10,J916,0
12068,6,2,8,10,J916,0
12069,7,2,8,10,J916,0
12070,8,2,8,10,J916,0
12071,9,2,8,10,J916,0
12072,10,2,8,10,J916,0
12073,11,2,8,10,J916,0
12074,12,2,8,10,J916,1
12075,2,2,11,13,I501,0
12076,3,2,11,13,I501,0
12077,4,2,11,13,I501,0
12078,5,2,11,13,I501,1
12079,6,2,11,13,I501,0
12080,7,2,11,13,I501,0
12081,8,2,11,13,I501,0
12082,9,2,11,13,I501,0
12083,10,2,11,13,I501,0
12084,11,2,11,13,I501,0
12085,12,2,11,13,I501,0
12086,13,2,11,13,I501,0
12087,2,3,8,10,G130,0
12088,3,3,8,10,G130,0
12089,4,3,8,10,G130,0
12090,5,3,8,10,G130,0
12091,6,3,8,10,G130,0
12092,7,3,8,10,G130,0
12093,8,3,8,10,G130,0
12094,9,3,8,10,G130,0
12095,10,3,8,10,G130,0
12096,11,3,8,10,G130,0
12097,12,3,8,10,G130,0
12098,2,3,11,13,G130,0
12099,3,3,11,13,G130,0
12100,4,3,11,13,G130,0
12101,5,3,11,13,G130,0
12102,6,3,11,13,G130,0
12103,7,3,11,13,G130,0
12104,8,3,11,13,G130,0
12105,9,3,11,13,G130,0
12106,10,3,11,13,G130,0
12107,11,3,11,13,G130,0
12108,12,3,11,13,G130,0
12109,2,2,11,13,G221,0
12110,3,2,11,13,G221,0
12111,4,2,11,13,G221,0
12112,5,2,11,13,G221,0
12113,6,2,11,13,G221,0
12114,7,2,11,13,G221,0
12115,8,2,11,13,G221,0
12116,9,2,11,13,G221,0
12117,10,2,11,13,G221,0
12118,11,2,11,13,G221,0
12119,12,2,11,13,G221,0
12120,2,4,11,13,G126,0
12121,3,4,11,13,G126,0
12122,4,4,11,13,G126,0
12123,5,4,11,13,G126,0
12124,6,4,11,13,G126,0
12125,7,4,11,13,G126,0
12126,8,4,11,13,G126,0
12127,9,4,11,13,G126,0
12128,10,4,11,13,G126,0
12129,11,4,11,13,G126,0
12130,12,4,11,13,G126,0
12131,1,2,11,13,M221,0
12132,2,2,11,13,M221,0
12133,3,2,11,13,M221,0
12134,4,2,11,13,M221,0
12135,5,2,11,13,M221,0
12136,6,2,11,13,M221,0
12137,7,2,11,13,M221,0
12138,8,2,11,13,M221,0
12139,9,2,11,13,M221,0
12140,10,2,11,13,M221,0
12141,11,2,11,13,M221,0
12142,3,2,8,10,F505,0
12143,4,2,8,10,F505,0
12144,5,2,8,10,F505,0
12145,6,2,8,10,F505,0
12146,7,2,8,10,F505,0
12147,8,2,8,10,F505,0
12148,9,2,8,10,F505,0
12149,10,2,8,10,F505,0
12150,11,2,8,10,F505,0
12151,12,2,8,10,F505,0
12152,13,2,8,10,F505,0
12153,1,4,3,5,M223,0
12154,2,4,3,5,M223,0
12155,3,4,3,5,M223,0
12156,4,4,3,5,M223,0
12157,5,4,3,5,M223,0
12158,6,4,3,5,M223,0
12159,7,4,3,5,M223,0
12160,8,4,3,5,M223,0
12161,9,4,3,5,M223,0
12162,10,4,3,5,M223,0
12163,11,4,3,5,M223,0
12164,2,4,8,10,G224,0
12165,3,4,8,10,G224,0
12166,4,4,8,10,G224,0
12167,5,4,8,10,G224,0
12168,6,4,8,10,G224,0
12169,7,4,8,10,G224,0
12170,8,4,8,10,G224,0
12171,9,4,8,10,G224,0
12172,10,4,8,10,G224,0
12173,11,4,8,10,G224,0
12174,12,4,8,10,G224,0
12175,2,4,11,13,M224,0
12176,3,4,11,13,M224,0
12177,4,4,11,13,M224,0
12178,5,4,11,13,M224,0
12179,6,4,11,13,M224,0
12180,7,4,11,13,M224,0
12181,8,4,11,13,M224,0
12182,9,4,11,13,M224,0
12183,10,4,11,13,M224,0
12184,11,4,11,13,M224,0
12185,12,4,11,13,M224,0
12186,2,4,11,13,G223,0
12187,3,4,11,13,G223,0
12188,4,4,11,13,G223,0
12189,5,4,11,13,G223,0
12190,6,4,11,13,G223,0
12191,7,4,11,13,G223,0
12192,8,4,11,13,G223,0
12193,9,4,11,13,G223,0
12194,10,4,11,13,G223,0
12195,11,4,11,13,G223,0
12196,12,4,11,13,G223,0
12197,2,4,11,13,G221,0
12198,3,4,11,13,G221,0
12199,4,4,11,13,G221,0
12200,5,4,11,13,G221,0
12201,6,4,11,13,G221,0
12202,7,4,11,13,G221,0
12203,8,4,11,13,G221,0
12204,9,4,11,13,G221,0
12205,10,4,11,13,G221,0
12206,11,4,11,13,G221,0
12207,12,4,11,13,G221,0
12208,1,4,11,13,I103,0
12209,2,4,11,13,I103,0
12210,3,4,11,13,I103,0
12211,4,4,11,13,I103,0
12212,5,4,11,13,I103,0
12213,6,4,11,13,I103,0
12214,7,4,11,13,I103,0
12215,8,4,11,13,I103,0
12216,9,4,11,13,I103,0
12217,10,4,11,13,I103,0
12218,11,4,11,13,I103,0
12219,2,1,3,5,J911,0
12220,3,1,3,5,J911,0
12221,4,1,3,5,J911,0
12222,5,1,3,5,J911,0
12223,6,1,3,5,J911,0
12224,7,1,3,5,J911,0
12225,8,1,3,5,J911,0
12226,9,1,3,5,J911,0
12227,10,1,3,5,J911,0
12228,11,1,3,5,J911,0
12229,12,1,3,5,J911,0
12230,1,2,11,13,F603,0
12231,2,2,11,13,F603,0
12232,3,2,11,13,F603,0
12233,4,2,11,13,F603,0
12234,5,2,11,13,F603,0
12235,6,2,11,13,F603,0
12236,7,2,11,13,F603,0
12237,8,2,11,13,F603,0
12238,9,2,11,13,F603,0
12239,2,2,8,10,I601,0
12240,3,2,8,10,I601,0
12241,4,2,8,10,I601,0
12242,5,2,8,10,I601,1
12243,6,2,8,10,I601,0
12244,7,2,8,10,I601,0
12245,8,2,8,10,I601,0
12246,9,2,8,10,I601,0
12247,10,2,8,10,I601,0
12248,11,2,8,10,I601,0
12249,12,2,8,10,I601,0
12250,13,2,8,10,I601,0
12251,2,2,11,13,B130,0
12252,3,2,11,13,B130,0
12253,4,2,11,13,B130,0
12254,5,2,11,13,B130,0
12255,6,2,11,13,B130,0
12256,7,2,11,13,B130,0
12257,8,2,11,13,B130,0
12258,9,2,11,13,B130,0
12259,10,2,11,13,B130,0
12260,11,2,11,13,B130,0
12261,12,2,11,13,B130,0
12262,2,2,8,10,G224,0
12263,3,2,8,10,G224,0
12264,4,2,8,10,G224,0
12265,5,2,8,10,G224,0
12266,6,2,8,10,G224,0
12267,7,2,8,10,G224,0
12268,8,2,8,10,G224,0
12269,9,2,8,10,G224,0
12270,10,2,8,10,G224,0
12271,11,2,8,10,G224,0
12272,12,2,8,10,G224,0
12273,2,2,11,13,M223,0
12274,3,2,11,13,M223,0
12275,4,2,11,13,M223,0
12276,5,2,11,13,M223,0
12277,6,2,11,13,M223,0
12278,7,2,11,13,M223,0
12279,8,2,11,13,M223,0
12280,9,2,11,13,M223,0
12281,10,2,11,13,M223,0
12282,11,2,11,13,M223,0
12283,12,2,11,13,M223,0
12284,2,1,11,13,G224,0
12285,3,1,11,13,G224,0
12286,4,1,11,13,G224,0
12287,5,1,11,13,G224,0
12288,6,1,11,13,G224,0
12289,7,1,11,13,G224,0
12290,8,1,11,13,G224,0
12291,9,1,11,13,G224,0
12292,10,1,11,13,G224,0
12293,11,1,11,13,G224,0
12294,12,1,11,13,G224,0
12295,2,1,8,10,G224,0
12296,3,1,8,10,G224,0
12297,4,1,8,10,G224,0
12298,5,1,8,10,G224,0
12299,6,1,8,10,G224,0
12300,7,1,8,10,G224,0
12301,8,1,8,10,G224,0
12302,9,1,8,10,G224,0
12303,10,1,8,10,G224,0
12304,11,1,8,10,G224,0
12305,12,1,8,10,G224,0
12306,1,3,11,13,I204,0
12307,2,3,11,13,I204,0
12308,3,3,11,13,I204,1
12309,4,3,11,13,I204,1
12310,5,3,11,13,I204,1
12311,6,3,11,13,I204,1
12312,7,3,11,13,I204,1
12313,8,3,11,13,I204,1
12314,9,3,11,13,I204,1
12315,10,3,11,13,I204,1
12316,11,3,11,13,I204,1
12317,3,3,11,13,I203,0
12318,4,3,11,13,I203,0
12319,5,3,11,13,I203,0
12320,6,3,11,13,I203,0
12321,7,3,11,13,I203,0
12322,8,3,11,13,I203,0
12323,9,3,11,13,I203,0
12324,10,3,11,13,I203,0
12325,11,3,11,13,I203,0
12326,2,2,8,10,G227,0
12327,3,2,8,10,G227,0
12328,4,2,8,10,G227,0
12329,5,2,8,10,G227,0
12330,6,2,8,10,G227,0
12331,7,2,8,10,G227,0
12332,8,2,8,10,G227,0
12333,9,2,8,10,G227,0
12334,10,2,8,10,G227,0
12335,11,2,8,10,G227,0
12336,12,2,8,10,G227,0
12337,2,2,8,10,F605,0
12338,3,2,8,10,F605,0
12339,4,2,8,10,F605,0
12340,5,2,8,10,F605,0
12341,6,2,8,10,F605,0
12342,7,2,8,10,F605,0
12343,8,2,8,10,F605,0
12344,9,2,8,10,F605,0
12345,10,2,8,10,F605,0
12346,11,2,8,10,F605,0
12347,12,2,8,10,F605,0
12348,2,2,11,13,J911,0
12349,3,2,11,13,J911,1
12350,4,2,11,13,J911,1
12351,5,2,11,13,J911,1
12352,6,2,11,13,J911,1
12353,7,2,11,13,J911,1
12354,8,2,11,13,J911,1
12355,9,2,11,13,J911,1
12356,10,2,11,13,J911,1
12357,11,2,11,13,J911,1
12358,12,2,11,13,J911,1
12359,3,2,11,13,G223,0
12360,4,2,11,13,G223,1
12361,5,2,11,13,G223,0
12362,6,2,11,13,G223,0
12363,7,2,11,13,G223,0
12364,8,2,11,13,G223,0
12365,9,2,11,13,G223,0
12366,10,2,11,13,G223,0
12367,11,2,11,13,G223,0
12368,12,2,11,13,G223,0
12369,13,2,11,13,G223,0
12370,2,2,11,13,G224,0
12371,3,2,11,13,G224,0
12372,4,2,11,13,G224,0
12373,5,2,11,13,G224,0
12374,6,2,11,13,G224,0
12375,7,2,11,13,G224,0
12376,8,2,11,13,G224,0
12377,9,2,11,13,G224,0
12378,10,2,11,13,G224,0
12379,11,2,11,13,G224,0
12380,12,2,11,13,G224,0
12381,1,4,11,13,B140,0
12382,2,4,11,13,B140,0
12383,3,4,11,13,B140,0
12384,4,4,11,13,B140,0
12385,5,4,11,13,B140,0
12386,6,4,11,13,B140,0
12387,7,4,11,13,B140,0
12388,8,4,11,13,B140,0
12389,9,4,11,13,B140,0
12390,10,4,11,13,B140,0
12391,11,4,11,13,B140,0
12392,2,2,11,13,M222,0
12393,3,2,11,13,M222,0
12394,4,2,11,13,M222,0
12395,5,2,11,13,M222,0
12396,6,2,11,13,M222,1
12397,7,2,11,13,M222,0
12398,8,2,11,13,M222,0
12399,9,2,11,13,M222,0
